"sku","price","Quantity",
"0.00","0","AC2804112C",
"0.00","0","AC2804114",
"0.00","0","AC2804114C",
"0.00","0","AC2805100",
"0.00","0","AC2805100C",
"0.00","0","AC2805101",
"0.00","0","AC2805102",
"0.00","0","AC2805102C",
"0.00","0","AC2805106",
"0.00","0","AC2805106C",
"0.00","0","AC2805109",
"0.00","0","AC2805112",
"0.00","0","AC2805112C",
"0.00","0","AC2805114",
"0.00","0","AC2805114C",
"0.00","0","AC2818104",
"0.00","0","AC2818105",
"0.00","0","AC2818107",
"0.00","0","AC2818108",
"0.00","0","AC2818109",
"0.00","0","AC2818109",
"0.00","0","AC2818109",
"0.00","0","AC2818114",
"0.00","0","AC2818114V",
"0.00","0","AC2818117",
"0.00","0","AC2819104",
"0.00","0","AC2819104",
"0.00","0","AC2819105",
"0.00","0","AC2819107",
"0.00","0","AC2819108",
"0.00","0","AC2819109",
"0.00","0","AC2819114",
"0.00","0","AC2819117",
"0.00","0","AC2830100",
"0.00","0","AC2831100",
"0.00","0","AC2831101",
"0.00","0","AC2860100",
"0.00","0","AC2861100",
"0.00","0","AC2886100",
"0.00","0","AC2887100",
"0.00","0","AC3010101",
"0.00","0","AC3010107",
"0.00","0","AC3010112",
"0.00","0","AC3010114",
"0.00","0","AC3010116",
"0.00","0","AC3010117",
"0.00","0","AC3010133",
"0.00","0","AC3010134",
"0.00","0","AC3010135",
"0.00","0","AC3010137",
"0.00","0","AC3010138",
"0.00","0","AC3010139",
"0.00","0","AC3010141",
"0.00","0","AC3010142",
"0.00","0","AC3010143",
"0.00","0","AC3010144",
"0.00","0","AC3010145",
"0.00","0","AC3010146",
"0.00","0","AC3010147",
"0.00","0","AC3010148",
"0.00","0","AC3010150",
"0.00","0","AC3010152",
"0.00","0","AC3010153",
"0.00","0","AC3010155",
"0.00","0","AC3010156",
"0.00","0","AC3014108",
"0.00","0","AC3020100",
"0.00","0","AC3030101",
"0.00","0","AC3030104",
"0.00","0","AC3030113",
"0.00","0","AC3030117",
"0.00","0","AC3030118",
"0.00","0","AC3030119",
"0.00","0","AC3030120",
"0.00","0","AC3030121",
"0.00","0","AC3030122",
"0.00","0","AC3030123",
"0.00","0","AC3030124",
"0.00","0","AC3030125",
"0.00","0","AC3030127",
"0.00","0","AC3030128",
"0.00","0","AC3030129",
"0.00","0","AC3030130",
"0.00","0","AC3030131",
"0.00","0","AC3113101",
"0.00","0","AC3113102",
"0.00","0","AC3113103",
"0.00","0","AC3113106",
"0.00","0","AC3113107",
"0.00","0","AC3113108",
"0.00","0","AC3113109",
"0.00","0","AC3113111",
"0.00","0","AC3113115",
"0.00","0","AC3113116",
"0.00","0","AC3113120",
"0.00","0","AC3115101",
"0.00","0","AC3115103",
"0.00","0","AC3115109",
"0.00","0","AC3115113",
"0.00","0","AC3115114",
"0.00","0","AC3115115",
"0.00","0","AC3115124",
"0.00","0","AC3115125",
"0.00","0","AC3115127",
"0.00","0","AC3115129",
"0.00","0","AC3117100",
"0.00","0","ALY02044U10",
"0.00","0","ALY02057U10",
"0.00","0","ALY02063U10",
"0.00","0","ALY02068U20",
"0.00","0","ALY02071U35",
"0.00","0","ALY02081U20",
"0.00","0","ALY02082U20",
"0.00","0","ALY02091U15",
"0.00","0","ALY02091U20",
"0.00","0","ALY02100U55",
"0.00","0","ALY02104A10",
"0.00","0","ALY02105U10",
"0.00","0","ALY02115U20",
"0.00","0","ALY02126U10",
"0.00","0","ALY02133U20",
"0.00","0","ALY02134U25",
"0.00","0","ALY02135A10",
"0.00","0","ALY02135A20",
"0.00","0","ALY02137U10",
"0.00","0","ALY02140U20",
"0.00","0","ALY02144U20",
"0.00","0","ALY02147U10",
"0.00","0","ALY02157U20",
"0.00","0","ALY02167A85N",
"0.00","0","ALY02169A15",
"0.00","0","ALY02169A20",
"0.00","0","ALY02169U15",
"0.00","0","ALY02181U20",
"0.00","0","ALY02184U20",
"0.00","0","ALY02184U85",
"0.00","0","ALY02187B80",
"0.00","0","ALY02188U20",
"0.00","0","ALY02193U20",
"0.00","0","ALY02196U20",
"0.00","0","ALY02201U20",
"0.00","0","ALY02207U10",
"0.00","0","ALY02208U20N",
"0.00","0","ALY02210U20",
"0.00","0","ALY02212A10",
"0.00","0","ALY02212U10",
"0.00","0","ALY02216B20",
"0.00","0","ALY02222U85",
"0.00","0","ALY02228A10",
"0.00","0","ALY02228B10",
"0.00","0","ALY02228U20",
"0.00","0","ALY02239A20",
"0.00","0","ALY02242U20",
"0.00","0","ALY02246U10",
"0.00","0","ALY02254U78",
"0.00","0","ALY02265U85",
"0.00","0","ALY02267A10",
"0.00","0","ALY02267A10N",
"0.00","0","ALY02267A20N",
"0.00","0","ALY02272U20",
"0.00","0","ALY02281U85",
"0.00","0","ALY02286U10",
"0.00","0","ALY02287A20",
"0.00","0","ALY02287U10",
"0.00","0","ALY02289U10",
"0.00","0","ALY02291U78",
"0.00","0","ALY02293U20",
"0.00","0","ALY02301U85",
"0.00","0","ALY02303U20",
"0.00","0","ALY02308U10",
"0.00","0","ALY02308U20",
"0.00","0","ALY02309U10",
"0.00","0","ALY02309U10N",
"0.00","0","ALY02309U20",
"0.00","0","ALY02324U10",
"0.00","0","ALY02324U20",
"0.00","0","ALY02325U20",
"0.00","0","ALY02326U20",
"0.00","0","ALY02327U10",
"0.00","0","ALY02327U20",
"0.00","0","ALY02330U10",
"0.00","0","ALY02330U10N",
"0.00","0","ALY02332U10",
"0.00","0","ALY02332U30",
"0.00","0","ALY02332U77",
"0.00","0","ALY02334U10",
"0.00","0","ALY02334U10N",
"0.00","0","ALY02335U20",
"0.00","0","ALY02335U30",
"0.00","0","ALY02335U77",
"0.00","0","ALY02335U85",
"0.00","0","ALY02335U95",
"0.00","0","ALY02336U20",
"0.00","0","ALY02353A20",
"0.00","0","ALY02359U10",
"0.00","0","ALY02362U20",
"0.00","0","ALY02363U20",
"0.00","0","ALY02363U20N",
"0.00","0","ALY02363U90",
"0.00","0","ALY02363U90N",
"0.00","0","ALY02364X86N",
"0.00","0","ALY02373U10",
"0.00","0","ALY02373U77",
"0.00","0","ALY02376U20",
"0.00","0","ALY02376U30",
"0.00","0","ALY02378U77",
"0.00","0","ALY02380A90",
"0.00","0","ALY02380U20",
"0.00","0","ALY02380U30",
"0.00","0","ALY02380U45",
"0.00","0","ALY02380U95",
"0.00","0","ALY02383U80",
"0.00","0","ALY02384U80",
"0.00","0","ALY02385U45",
"0.00","0","ALY02388U80N",
"0.00","0","ALY02391U20",
"0.00","0","ALY02393U45",
"0.00","0","ALY02393U77",
"0.00","0","ALY02399U20",
"0.00","0","ALY02399U45",
"0.00","0","ALY02399U90",
"0.00","0","ALY02400A20",
"0.00","0","ALY02401U77N",
"0.00","0","ALY02402U20",
"0.00","0","ALY02402U95",
"0.00","0","ALY02421U10",
"0.00","0","ALY02421U20",
"0.00","0","ALY02421U97",
"0.00","0","ALY02433U90",
"0.00","0","ALY02435U45",
"0.00","0","ALY02439U85",
"0.00","0","ALY02445U20",
"0.00","0","ALY02448U20",
"0.00","0","ALY02448U45",
"0.00","0","ALY02451U20",
"0.00","0","ALY02451U45",
"0.00","0","ALY02451U46",
"0.00","0","ALY02454U86N",
"0.00","0","ALY02455U78",
"0.00","0","ALY02474U80",
"0.00","0","ALY02477U45",
"0.00","0","ALY02477U78",
"0.00","0","ALY02479U79",
"0.00","0","ALY02482A80",
"0.00","0","ALY02483U20",
"0.00","0","ALY02492U20",
"0.00","0","ALY02494U20",
"0.00","0","ALY02496U45N",
"0.00","0","ALY02500U15",
"0.00","0","ALY02500U45N",
"0.00","0","ALY02504U45",
"0.00","0","ALY02508U20N",
"0.00","0","ALY02511U20",
"0.00","0","ALY02511U20N",
"0.00","0","ALY02512U45",
"0.00","0","ALY02513U20",
"0.00","0","ALY02516U78",
"0.00","0","ALY02521U20",
"0.00","0","ALY02521U77",
"0.00","0","ALY02523U35N",
"0.00","0","ALY02530U78",
"0.00","0","ALY02535U20",
"0.00","0","ALY02542U77",
"0.00","0","ALY02544U90",
"0.00","0","ALY02553U46",
"0.00","0","ALY02555U35",
"0.00","0","ALY02559U45",
"0.00","0","ALY02582U90",
"0.00","0","ALY02590U20",
"0.00","0","ALY02591U45",
"0.00","0","ALY02592U20",
"0.00","0","ALY02595U30",
"0.00","0","ALY02598U45",
"0.00","0","ALY02609U30",
"0.00","0","ALY02637U45",
"0.00","0","ALY02659U20",
"0.00","0","ALY02669U20",
"0.00","0","ALY02671U90",
"0.00","0","ALY02672U20",
"0.00","0","ALY02689U30",
"0.00","0","ALY02693U80",
"0.00","0","ALY02694U45",
"0.00","0","ALY02711U20",
"0.00","0","ALY02723U45",
"0.00","0","ALY03140U10",
"0.00","0","ALY03140U80",
"0.00","0","ALY03186A10",
"0.00","0","ALY03186U10",
"0.00","0","ALY03196U15",
"0.00","0","ALY03215U10",
"0.00","0","ALY03243U10",
"0.00","0","ALY03261A10",
"0.00","0","ALY03261U10",
"0.00","0","ALY03268U10",
"0.00","0","ALY03293U10N",
"0.00","0","ALY03293U85",
"0.00","0","ALY03301U20",
"0.00","0","ALY03304U15",
"0.00","0","ALY03304U20",
"0.00","0","ALY03304U35",
"0.00","0","ALY03307A85",
"0.00","0","ALY03307U15",
"0.00","0","ALY03307U85",
"0.00","0","ALY03323U20",
"0.00","0","ALY03347U10",
"0.00","0","ALY03364U30",
"0.00","0","ALY03366U10",
"0.00","0","ALY03367A20",
"0.00","0","ALY03367A20N",
"0.00","0","ALY03367U10",
"0.00","0","ALY03367U20",
"0.00","0","ALY03375B20",
"0.00","0","ALY03375C20",
"0.00","0","ALY03375U10",
"0.00","0","ALY03375U10N",
"0.00","0","ALY03375U20",
"0.00","0","ALY03378U25",
"0.00","0","ALY03384A20",
"0.00","0","ALY03385U10",
"0.00","0","ALY03397U10",
"0.00","0","ALY03400U10",
"0.00","0","ALY03407U10",
"0.00","0","ALY03412U10",
"0.00","0","ALY03431U10",
"0.00","0","ALY03431U85",
"0.00","0","ALY03434U20",
"0.00","0","ALY03438U20",
"0.00","0","ALY03445U20",
"0.00","0","ALY03445U85",
"0.00","0","ALY03448U20",
"0.00","0","ALY03449U20",
"0.00","0","ALY03454U20",
"0.00","0","ALY03455U20",
"0.00","0","ALY03459A20",
"0.00","0","ALY03459U16",
"0.00","0","ALY03459U30",
"0.00","0","ALY03463U20",
"0.00","0","ALY03463U30",
"0.00","0","ALY03464U20",
"0.00","0","ALY03467U10",
"0.00","0","ALY03469U20",
"0.00","0","ALY03474U10",
"0.00","0","ALY03474U20",
"0.00","0","ALY03481U20",
"0.00","0","ALY03493U20",
"0.00","0","ALY03496U20",
"0.00","0","ALY03504U10",
"0.00","0","ALY03505U20",
"0.00","0","ALY03506U20",
"0.00","0","ALY03507U20",
"0.00","0","ALY03507U78",
"0.00","0","ALY03510U20",
"0.00","0","ALY03512U20",
"0.00","0","ALY03513U20",
"0.00","0","ALY03514U20",
"0.00","0","ALY03516U10",
"0.00","0","ALY03516U15",
"0.00","0","ALY03517U20",
"0.00","0","ALY03519U20",
"0.00","0","ALY03519U85",
"0.00","0","ALY03528U10",
"0.00","0","ALY03528U20",
"0.00","0","ALY03530U20",
"0.00","0","ALY03544U15",
"0.00","0","ALY03544U20",
"0.00","0","ALY03546U20",
"0.00","0","ALY03549U15",
"0.00","0","ALY03549U20",
"0.00","0","ALY03553U20",
"0.00","0","ALY03554A30",
"0.00","0","ALY03554A30N",
"0.00","0","ALY03554A85",
"0.00","0","ALY03554U20",
"0.00","0","ALY03554U85",
"0.00","0","ALY03556U20",
"0.00","0","ALY03559U20",
"0.00","0","ALY03559U85",
"0.00","0","ALY03560U10",
"0.00","0","ALY03560U30",
"0.00","0","ALY03560U30N",
"0.00","0","ALY03565U15",
"0.00","0","ALY03565U20",
"0.00","0","ALY03571U10",
"0.00","0","ALY03572U20",
"0.00","0","ALY03573U10",
"0.00","0","ALY03578U20",
"0.00","0","ALY03579U20",
"0.00","0","ALY03581U10",
"0.00","0","ALY03583U20",
"0.00","0","ALY03587U10",
"0.00","0","ALY03587U20",
"0.00","0","ALY03589U35",
"0.00","0","ALY03589U35N",
"0.00","0","ALY03595U20",
"0.00","0","ALY03595U20N",
"0.00","0","ALY03604U80",
"0.00","0","ALY03618U80N",
"0.00","0","ALY03619U80N",
"0.00","0","ALY03622U20",
"0.00","0","ALY03624U10",
"0.00","0","ALY03625A10",
"0.00","0","ALY03625U86N",
"0.00","0","ALY03626U10",
"0.00","0","ALY03627U20",
"0.00","0","ALY03628U30",
"0.00","0","ALY03629U85N",
"0.00","0","ALY03635U10",
"0.00","0","ALY03638U20N",
"0.00","0","ALY03642U10",
"0.00","0","ALY03646U10",
"0.00","0","ALY03646U10N",
"0.00","0","ALY03647U20",
"0.00","0","ALY03648A80N",
"0.00","0","ALY03649U10",
"0.00","0","ALY03649U30",
"0.00","0","ALY03651U80",
"0.00","0","ALY03656U10",
"0.00","0","ALY03657U10",
"0.00","0","ALY03659U86N",
"0.00","0","ALY03663U85",
"0.00","0","ALY03663U90",
"0.00","0","ALY03665U10",
"0.00","0","ALY03667U10",
"0.00","0","ALY03674U20N",
"0.00","0","ALY03674U30",
"0.00","0","ALY03674U78",
"0.00","0","ALY03682U10",
"0.00","0","ALY03694U35",
"0.00","0","ALY03700U16",
"0.00","0","ALY03701U86N",
"0.00","0","ALY03703U10",
"0.00","0","ALY03705U10",
"0.00","0","ALY03705U30",
"0.00","0","ALY03705U30N",
"0.00","0","ALY03754U10",
"0.00","0","ALY03755U10",
"0.00","0","ALY03765U10",
"0.00","0","ALY03768U80",
"0.00","0","ALY03771U20",
"0.00","0","ALY03780U10",
"0.00","0","ALY03780U35",
"0.00","0","ALY03780U85",
"0.00","0","ALY03781U10",
"0.00","0","ALY03784U10",
"0.00","0","ALY03784U55",
"0.00","0","ALY03784U85",
"0.00","0","ALY03785U86N",
"0.00","0","ALY03787U10",
"0.00","0","ALY03788U80N",
"0.00","0","ALY03790U15",
"0.00","0","ALY03791U10",
"0.00","0","ALY03793U45",
"0.00","0","ALY03797U10",
"0.00","0","ALY03797U20",
"0.00","0","ALY03797U95",
"0.00","0","ALY03798U20",
"0.00","0","ALY03799A20N",
"0.00","0","ALY03799U20",
"0.00","0","ALY03801U30",
"0.00","0","ALY03804U86N",
"0.00","0","ALY03808U20",
"0.00","0","ALY03808U30",
"0.00","0","ALY03809U20",
"0.00","0","ALY03810U30",
"0.00","0","ALY03811U10",
"0.00","0","ALY03812U77",
"0.00","0","ALY03813U30",
"0.00","0","ALY03814U79",
"0.00","0","ALY03815U30",
"0.00","0","ALY03816U20",
"0.00","0","ALY03821U78",
"0.00","0","ALY03823U78",
"0.00","0","ALY03826U80",
"0.00","0","ALY03829U20",
"0.00","0","ALY03830U85",
"0.00","0","ALY03832U35",
"0.00","0","ALY03833U78",
"0.00","0","ALY03833U85",
"0.00","0","ALY03834U20",
"0.00","0","ALY03843U30",
"0.00","0","ALY03845U65N",
"0.00","0","ALY03851U20",
"0.00","0","ALY03851U77",
"0.00","0","ALY03852U80",
"0.00","0","ALY03859U20",
"0.00","0","ALY03860U77",
"0.00","0","ALY03860U77N",
"0.00","0","ALY03862U78",
"0.00","0","ALY03865U79",
"0.00","0","ALY03866U79",
"0.00","0","ALY03878U20",
"0.00","0","ALY03882U20",
"0.00","0","ALY03886U45",
"0.00","0","ALY03894U10",
"0.00","0","ALY03903U45",
"0.00","0","ALY03905U78N",
"0.00","0","ALY03907U20",
"0.00","0","ALY03909U45",
"0.00","0","ALY03910U77",
"0.00","0","ALY03920U20",
"0.00","0","ALY03920U77",
"0.00","0","ALY03925A20",
"0.00","0","ALY03925A20N",
"0.00","0","ALY03925A77",
"0.00","0","ALY03925U20",
"0.00","0","ALY03925U20N",
"0.00","0","ALY03925U77",
"0.00","0","ALY03931U90",
"0.00","0","ALY03943U20",
"0.00","0","ALY03944U20",
"0.00","0","ALY03947U20",
"0.00","0","ALY03947U25",
"0.00","0","ALY03948U45",
"0.00","0","ALY03948U79",
"0.00","0","ALY03950U20",
"0.00","0","ALY03952U77",
"0.00","0","ALY03952U77N",
"0.00","0","ALY03957U20",
"0.00","0","ALY03958U20",
"0.00","0","ALY03959U25",
"0.00","0","ALY03959U25N",
"0.00","0","ALY03960U20",
"0.00","0","ALY03961U90N",
"0.00","0","ALY03965U20",
"0.00","0","ALY03966U20",
"0.00","0","ALY03967U20",
"0.00","0","ALY03983U20",
"0.00","0","ALY03984U15",
"0.00","0","ALY03984U20N",
"0.00","0","ALY03992U80N",
"0.00","0","ALY03993U80N",
"0.00","0","ALY03994U20N",
"0.00","0","ALY03995U20",
"0.00","0","ALY03999U20",
"0.00","0","ALY03999U30",
"0.00","0","ALY04013U10",
"0.00","0","ALY04025U77",
"0.00","0","ALY04025U77N",
"0.00","0","ALY04025U78",
"0.00","0","ALY04026U10",
"0.00","0","ALY04043U20",
"0.00","0","ALY04044U20",
"0.00","0","ALY04044U35",
"0.00","0","ALY04050U20",
"0.00","0","ALY04054U10",
"0.00","0","ALY04056U20",
"0.00","0","ALY04056U25",
"0.00","0","ALY04056U85",
"0.00","0","ALY04060U20",
"0.00","0","ALY04063U10",
"0.00","0","ALY04076U10",
"0.00","0","ALY04082U78",
"0.00","0","ALY04091U20",
"0.00","0","ALY04094U10",
"0.00","0","ALY04094U20",
"0.00","0","ALY04096U10",
"0.00","0","ALY04098U86N",
"0.00","0","ALY04111U10",
"0.00","0","ALY04113U10",
"0.00","0","ALY04114U77",
"0.00","0","ALY04119U20",
"0.00","0","ALY04120U20",
"0.00","0","ALY04129U20",
"0.00","0","ALY04129U78",
"0.00","0","ALY04130U78",
"0.00","0","ALY04148U30",
"0.00","0","ALY04536U10",
"0.00","0","ALY04538U10",
"0.00","0","ALY04549U10",
"0.00","0","ALY04554U20",
"0.00","0","ALY04567U20",
"0.00","0","ALY04569U20",
"0.00","0","ALY04571U20",
"0.00","0","ALY04576U80",
"0.00","0","ALY04578U20",
"0.00","0","ALY04578U20N",
"0.00","0","ALY04581U25",
"0.00","0","ALY04586U10",
"0.00","0","ALY04588U20",
"0.00","0","ALY04593U20",
"0.00","0","ALY04597U20",
"0.00","0","ALY04606U10",
"0.00","0","ALY04606U20",
"0.00","0","ALY04607U10",
"0.00","0","ALY04618U10",
"0.00","0","ALY04628U78",
"0.00","0","ALY04628U78N",
"0.00","0","ALY04664U20",
"0.00","0","ALY04666U86N",
"0.00","0","ALY04668U20",
"0.00","0","ALY04669U20",
"0.00","0","ALY04672U35",
"0.00","0","ALY04677U45",
"0.00","0","ALY04696U80N",
"0.00","0","ALY04698U20",
"0.00","0","ALY04702U20",
"0.00","0","ALY04703U80",
"0.00","0","ALY04704U10",
"0.00","0","ALY04729U77",
"0.00","0","ALY04738U85N",
"0.00","0","ALY04739U20",
"0.00","0","ALY04739U85N",
"0.00","0","ALY04740U20N",
"0.00","0","ALY04741U85N",
"0.00","0","ALY04742U10",
"0.00","0","ALY04744U10",
"0.00","0","ALY04746U77",
"0.00","0","ALY04751U20",
"0.00","0","ALY04756U10",
"0.00","0","ALY04759U77",
"0.00","0","ALY04761U20",
"0.00","0","ALY04762U77",
"0.00","0","ALY04762U78",
"0.00","0","ALY04764U20",
"0.00","0","ALY04764U77",
"0.00","0","ALY04780U20",
"0.00","0","ALY04781U20",
"0.00","0","ALY04798U10",
"0.00","0","ALY04799U20",
"0.00","0","ALY04801U77",
"0.00","0","ALY04808U77",
"0.00","0","ALY04812U30",
"0.00","0","ALY04820U30",
"0.00","0","ALY04822U20",
"0.00","0","ALY04824U79",
"0.00","0","ALY04830U77",
"0.00","0","ALY04835U77",
"0.00","0","ALY04843A45",
"0.00","0","ALY04844U20",
"0.00","0","ALY04844U77",
"0.00","0","ALY04847U90",
"0.00","0","ALY05012U20",
"0.00","0","ALY05015U30",
"0.00","0","ALY05015U45",
"0.00","0","ALY05016U10",
"0.00","0","ALY05025U10",
"0.00","0","ALY05029A10",
"0.00","0","ALY05031U10",
"0.00","0","ALY05031U30",
"0.00","0","ALY05038U10",
"0.00","0","ALY05044U55",
"0.00","0","ALY05045U10",
"0.00","0","ALY05057U10",
"0.00","0","ALY05063U10",
"0.00","0","ALY05063U30",
"0.00","0","ALY05064U20",
"0.00","0","ALY05064U30",
"0.00","0","ALY05069U10",
"0.00","0","ALY05070U20",
"0.00","0","ALY05071U10",
"0.00","0","ALY05073U10",
"0.00","0","ALY05074U80",
"0.00","0","ALY05077U10",
"0.00","0","ALY05079U80",
"0.00","0","ALY05079U80N",
"0.00","0","ALY05085U10",
"0.00","0","ALY05092U10",
"0.00","0","ALY05095U20",
"0.00","0","ALY05096U10",
"0.00","0","ALY05097U10",
"0.00","0","ALY05115U10",
"0.00","0","ALY05116U10N",
"0.00","0","ALY05126U10",
"0.00","0","ALY05135U20",
"0.00","0","ALY05140U20",
"0.00","0","ALY05140U30",
"0.00","0","ALY05140U35",
"0.00","0","ALY05142U20",
"0.00","0","ALY05148U30",
"0.00","0","ALY05149U20",
"0.00","0","ALY05153U20",
"0.00","0","ALY05154U20",
"0.00","0","ALY05154U20N",
"0.00","0","ALY05154U85",
"0.00","0","ALY05156U20",
"0.00","0","ALY05159U20",
"0.00","0","ALY05164U20",
"0.00","0","ALY05173U20",
"0.00","0","ALY05174U20",
"0.00","0","ALY05175U20",
"0.00","0","ALY05179U35",
"0.00","0","ALY05180U20",
"0.00","0","ALY05182U20",
"0.00","0","ALY05183U16",
"0.00","0","ALY05183U20",
"0.00","0","ALY05187U20",
"0.00","0","ALY05187U20N",
"0.00","0","ALY05193U20",
"0.00","0","ALY05196U20",
"0.00","0","ALY05211U10",
"0.00","0","ALY05211U20",
"0.00","0","ALY05214U10",
"0.00","0","ALY05216U78",
"0.00","0","ALY05222U20",
"0.00","0","ALY05222U20N",
"0.00","0","ALY05246U20",
"0.00","0","ALY05247U10",
"0.00","0","ALY05247U20",
"0.00","0","ALY05254U78",
"0.00","0","ALY05258U80N",
"0.00","0","ALY05269U10",
"0.00","0","ALY05273U10",
"0.00","0","ALY05273U20",
"0.00","0","ALY05274U85",
"0.00","0","ALY05278A10",
"0.00","0","ALY05280U10",
"0.00","0","ALY05280U16",
"0.00","0","ALY05280U20",
"0.00","0","ALY05291U10",
"0.00","0","ALY05292U20",
"0.00","0","ALY05292U45",
"0.00","0","ALY05293U10",
"0.00","0","ALY05295U10",
"0.00","0","ALY05295U10N",
"0.00","0","ALY05295U85",
"0.00","0","ALY05296U10",
"0.00","0","ALY05296U85",
"0.00","0","ALY05298U85",
"0.00","0","ALY05299U10",
"0.00","0","ALY05300U10",
"0.00","0","ALY05300U15",
"0.00","0","ALY05304U85N",
"0.00","0","ALY05306U10",
"0.00","0","ALY05307U80N",
"0.00","0","ALY05308A80N",
"0.00","0","ALY05308U20",
"0.00","0","ALY05308U85N",
"0.00","0","ALY05309U85N",
"0.00","0","ALY05313U85",
"0.00","0","ALY05333U10",
"0.00","0","ALY05349U80",
"0.00","0","ALY05351U20",
"0.00","0","ALY05355U10",
"0.00","0","ALY05394U20",
"0.00","0","ALY05408U10",
"0.00","0","ALY05410U85",
"0.00","0","ALY05416U86N",
"0.00","0","ALY05433U20",
"0.00","0","ALY05433U20N",
"0.00","0","ALY05433U95",
"0.00","0","ALY05434U10",
"0.00","0","ALY05436U86N",
"0.00","0","ALY05442U20",
"0.00","0","ALY05443U80N",
"0.00","0","ALY05446U45",
"0.00","0","ALY05446U77",
"0.00","0","ALY05450U10",
"0.00","0","ALY05473U10",
"0.00","0","ALY05473U20",
"0.00","0","ALY05473U97",
"0.00","0","ALY05475U20",
"0.00","0","ALY05475U35",
"0.00","0","ALY05475U35N",
"0.00","0","ALY05476U80",
"0.00","0","ALY05477U45",
"0.00","0","ALY05477U77",
"0.00","0","ALY05500U10",
"0.00","0","ALY05502U80N",
"0.00","0","ALY05510U86N",
"0.00","0","ALY05522U10",
"0.00","0","ALY05549U45",
"0.00","0","ALY05550U45",
"0.00","0","ALY05556U20N",
"0.00","0","ALY05558U20",
"0.00","0","ALY05559U10",
"0.00","0","ALY05560U20",
"0.00","0","ALY05574U77",
"0.00","0","ALY05575U20",
"0.00","0","ALY05587U77",
"0.00","0","ALY05632U20",
"0.00","0","ALY05638U20",
"0.00","0","ALY05642U20",
"0.00","0","ALY05646U10",
"0.00","0","ALY05646U10N",
"0.00","0","ALY05647U10",
"0.00","0","ALY05647U10N",
"0.00","0","ALY05648U85N",
"0.00","0","ALY05649U10N",
"0.00","0","ALY05651U85N",
"0.00","0","ALY05652U80",
"0.00","0","ALY05652U80N",
"0.00","0","ALY05657U10",
"0.00","0","ALY05662U45N",
"0.00","0","ALY05666U85N",
"0.00","0","ALY05667U85",
"0.00","0","ALY05670U20",
"0.00","0","ALY05693U20",
"0.00","0","ALY05696U20N",
"0.00","0","ALY05698U80N",
"0.00","0","ALY05699U30",
"0.00","0","ALY05710U20",
"0.00","0","ALY05710U20N",
"0.00","0","ALY05712U20N",
"0.00","0","ALY05714U20",
"0.00","0","ALY05715U20",
"0.00","0","ALY05716U77",
"0.00","0","ALY05726U85",
"0.00","0","ALY05730U85",
"0.00","0","ALY05748U20",
"0.00","0","ALY05749U20",
"0.00","0","ALY05754U45N",
"0.00","0","ALY05756U20",
"0.00","0","ALY05764U45",
"0.00","0","ALY05764U77",
"0.00","0","ALY05772U10",
"0.00","0","ALY05790U30",
"0.00","0","ALY05791U50",
"0.00","0","ALY05798U79",
"0.00","0","ALY05799U35",
"0.00","0","ALY05813U20",
"0.00","0","ALY05829U20",
"0.00","0","ALY05830U10N",
"0.00","0","ALY05832U10",
